capture_time,distance,pitch,signal_strength,temperature,yaw,angle_step,servo_motor_delay,x,y,z
2026-01-05T17:20:51.688302828,,,,,-30.0,1.0,50.0,,,
2026-01-05T17:20:51.688302828,,30.0,,,-30.0,1.0,50.0,,,
2026-01-05T17:20:51.688302828,351.0,30.0,,,-30.0,1.0,50.0,,,
2026-01-05T17:20:51.688302828,351.0,30.0,937.0,,-30.0,1.0,50.0,,,
2026-01-05T17:20:51.688302828,351.0,30.0,937.0,26.0,-30.0,1.0,50.0,,,
2026-01-05T17:20:51.688302828,351.0,30.0,937.0,26.0,-30.0,1.0,50.0,-151.98746,263.25,175.5
2026-01-05T17:20:51.781120764,351.0,30.0,937.0,26.0,-30.0,1.0,50.0,-151.98746,263.25,175.5
2026-01-05T17:20:51.781120764,351.0,29.0,937.0,26.0,-30.0,1.0,50.0,-151.98746,263.25,175.5
2026-01-05T17:20:51.781120764,359.0,29.0,937.0,26.0,-30.0,1.0,50.0,-151.98746,263.25,175.5
2026-01-05T17:20:51.781120764,359.0,29.0,911.0,26.0,-30.0,1.0,50.0,-151.98746,263.25,175.5
2026-01-05T17:20:51.781120764,359.0,29.0,911.0,26.0,-30.0,1.0,50.0,-151.98746,263.25,175.5
2026-01-05T17:20:51.781120764,359.0,29.0,911.0,26.0,-30.0,1.0,50.0,-156.99425,271.922,174.04665
2026-01-05T17:20:51.873896577,359.0,29.0,911.0,26.0,-30.0,1.0,50.0,-156.99425,271.922,174.04665
2026-01-05T17:20:51.873896577,359.0,28.0,911.0,26.0,-30.0,1.0,50.0,-156.99425,271.922,174.04665
2026-01-05T17:20:51.873896577,385.0,28.0,911.0,26.0,-30.0,1.0,50.0,-156.99425,271.922,174.04665
2026-01-05T17:20:51.873896577,385.0,28.0,622.0,26.0,-30.0,1.0,50.0,-156.99425,271.922,174.04665
2026-01-05T17:20:51.873896577,385.0,28.0,622.0,26.0,-30.0,1.0,50.0,-156.99425,271.922,174.04665
2026-01-05T17:20:51.873896577,385.0,28.0,622.0,26.0,-30.0,1.0,50.0,-169.9674,294.39218,180.74655
2026-01-05T17:20:51.966661091,385.0,28.0,622.0,26.0,-30.0,1.0,50.0,-169.9674,294.39218,180.74655
2026-01-05T17:20:51.966661091,385.0,27.0,622.0,26.0,-30.0,1.0,50.0,-169.9674,294.39218,180.74655
2026-01-05T17:20:51.966661091,392.0,27.0,622.0,26.0,-30.0,1.0,50.0,-169.9674,294.39218,180.74655
2026-01-05T17:20:51.966661091,392.0,27.0,613.0,26.0,-30.0,1.0,50.0,-169.9674,294.39218,180.74655
2026-01-05T17:20:51.966661091,392.0,27.0,613.0,26.0,-30.0,1.0,50.0,-169.9674,294.39218,180.74655
2026-01-05T17:20:51.966661091,392.0,27.0,613.0,26.0,-30.0,1.0,50.0,-174.63728,302.48065,177.96428
2026-01-05T17:20:52.059447212,392.0,27.0,613.0,26.0,-30.0,1.0,50.0,-174.63728,302.48065,177.96428
2026-01-05T17:20:52.059447212,392.0,26.0,613.0,26.0,-30.0,1.0,50.0,-174.63728,302.48065,177.96428
2026-01-05T17:20:52.059447212,389.0,26.0,613.0,26.0,-30.0,1.0,50.0,-174.63728,302.48065,177.96428
2026-01-05T17:20:52.059447212,389.0,26.0,604.0,26.0,-30.0,1.0,50.0,-174.63728,302.48065,177.96428
2026-01-05T17:20:52.059447212,389.0,26.0,604.0,26.25,-30.0,1.0,50.0,-174.63728,302.48065,177.96428
2026-01-05T17:20:52.059447212,389.0,26.0,604.0,26.25,-30.0,1.0,50.0,-174.81544,302.7892,170.52638
2026-01-05T17:20:52.152248676,389.0,26.0,604.0,26.25,-30.0,1.0,50.0,-174.81544,302.7892,170.52638
2026-01-05T17:20:52.152248676,389.0,25.0,604.0,26.25,-30.0,1.0,50.0,-174.81544,302.7892,170.52638
2026-01-05T17:20:52.152248676,388.0,25.0,604.0,26.25,-30.0,1.0,50.0,-174.81544,302.7892,170.52638
2026-01-05T17:20:52.152248676,388.0,25.0,622.0,26.25,-30.0,1.0,50.0,-174.81544,302.7892,170.52638
2026-01-05T17:20:52.152248676,388.0,25.0,622.0,26.0,-30.0,1.0,50.0,-174.81544,302.7892,170.52638
2026-01-05T17:20:52.152248676,388.0,25.0,622.0,26.0,-30.0,1.0,50.0,-175.8237,304.53558,163.97589
2026-01-05T17:20:52.245031812,388.0,25.0,622.0,26.0,-30.0,1.0,50.0,-175.8237,304.53558,163.97589
2026-01-05T17:20:52.245031812,388.0,24.0,622.0,26.0,-30.0,1.0,50.0,-175.8237,304.53558,163.97589
2026-01-05T17:20:52.245031812,378.0,24.0,622.0,26.0,-30.0,1.0,50.0,-175.8237,304.53558,163.97589
2026-01-05T17:20:52.245031812,378.0,24.0,618.0,26.0,-30.0,1.0,50.0,-175.8237,304.53558,163.97589
2026-01-05T17:20:52.245031812,378.0,24.0,618.0,26.0,-30.0,1.0,50.0,-175.8237,304.53558,163.97589
2026-01-05T17:20:52.245031812,378.0,24.0,618.0,26.0,-30.0,1.0,50.0,-172.66008,299.05603,153.74644
2026-01-05T17:20:52.337808284,378.0,24.0,618.0,26.0,-30.0,1.0,50.0,-172.66008,299.05603,153.74644
2026-01-05T17:20:52.337808284,378.0,23.0,618.0,26.0,-30.0,1.0,50.0,-172.66008,299.05603,153.74644
2026-01-05T17:20:52.337808284,378.0,23.0,618.0,26.0,-30.0,1.0,50.0,-172.66008,299.05603,153.74644
2026-01-05T17:20:52.337808284,378.0,23.0,609.0,26.0,-30.0,1.0,50.0,-172.66008,299.05603,153.74644
2026-01-05T17:20:52.337808284,378.0,23.0,609.0,26.0,-30.0,1.0,50.0,-172.66008,299.05603,153.74644
2026-01-05T17:20:52.337808284,378.0,23.0,609.0,26.0,-30.0,1.0,50.0,-173.97542,301.33426,147.69637
2026-01-05T17:20:52.430595325,378.0,23.0,609.0,26.0,-30.0,1.0,50.0,-173.97542,301.33426,147.69637
2026-01-05T17:20:52.430595325,378.0,22.0,609.0,26.0,-30.0,1.0,50.0,-173.97542,301.33426,147.69637
2026-01-05T17:20:52.430595325,369.0,22.0,609.0,26.0,-30.0,1.0,50.0,-173.97542,301.33426,147.69637
2026-01-05T17:20:52.430595325,369.0,22.0,473.0,26.0,-30.0,1.0,50.0,-173.97542,301.33426,147.69637
2026-01-05T17:20:52.430595325,369.0,22.0,473.0,26.0,-30.0,1.0,50.0,-173.97542,301.33426,147.69637
2026-01-05T17:20:52.430595325,369.0,22.0,473.0,26.0,-30.0,1.0,50.0,-171.06543,296.294,138.22984
2026-01-05T17:20:52.523377732,369.0,22.0,473.0,26.0,-30.0,1.0,50.0,-171.06543,296.294,138.22984
2026-01-05T17:20:52.523377732,369.0,21.0,473.0,26.0,-30.0,1.0,50.0,-171.06543,296.294,138.22984
2026-01-05T17:20:52.523377732,377.0,21.0,473.0,26.0,-30.0,1.0,50.0,-171.06543,296.294,138.22984
2026-01-05T17:20:52.523377732,377.0,21.0,460.0,26.0,-30.0,1.0,50.0,-171.06543,296.294,138.22984
2026-01-05T17:20:52.523377732,377.0,21.0,460.0,26.0,-30.0,1.0,50.0,-171.06543,296.294,138.22984
2026-01-05T17:20:52.523377732,377.0,21.0,460.0,26.0,-30.0,1.0,50.0,-175.9799,304.80612,135.10472
2026-01-05T17:20:52.616194504,377.0,21.0,460.0,26.0,-30.0,1.0,50.0,-175.9799,304.80612,135.10472
2026-01-05T17:20:52.616194504,377.0,20.0,460.0,26.0,-30.0,1.0,50.0,-175.9799,304.80612,135.10472
2026-01-05T17:20:52.616194504,375.0,20.0,460.0,26.0,-30.0,1.0,50.0,-175.9799,304.80612,135.10472
2026-01-05T17:20:52.616194504,375.0,20.0,508.0,26.0,-30.0,1.0,50.0,-175.9799,304.80612,135.10472
2026-01-05T17:20:52.616194504,375.0,20.0,508.0,26.0,-30.0,1.0,50.0,-175.9799,304.80612,135.10472
2026-01-05T17:20:52.616194504,375.0,20.0,508.0,26.0,-30.0,1.0,50.0,-176.19237,305.17413,128.25755
2026-01-05T17:20:52.708975610,375.0,20.0,508.0,26.0,-30.0,1.0,50.0,-176.19237,305.17413,128.25755
2026-01-05T17:20:52.708975610,375.0,19.0,508.0,26.0,-30.0,1.0,50.0,-176.19237,305.17413,128.25755
2026-01-05T17:20:52.708975610,367.0,19.0,508.0,26.0,-30.0,1.0,50.0,-176.19237,305.17413,128.25755
2026-01-05T17:20:52.708975610,367.0,19.0,618.0,26.0,-30.0,1.0,50.0,-176.19237,305.17413,128.25755
2026-01-05T17:20:52.708975610,367.0,19.0,618.0,26.0,-30.0,1.0,50.0,-176.19237,305.17413,128.25755
2026-01-05T17:20:52.708975610,367.0,19.0,618.0,26.0,-30.0,1.0,50.0,-173.50266,300.5154,119.48352
2026-01-05T17:20:52.801741199,367.0,19.0,618.0,26.0,-30.0,1.0,50.0,-173.50266,300.5154,119.48352
2026-01-05T17:20:52.801741199,367.0,18.0,618.0,26.0,-30.0,1.0,50.0,-173.50266,300.5154,119.48352
2026-01-05T17:20:52.801741199,366.0,18.0,618.0,26.0,-30.0,1.0,50.0,-173.50266,300.5154,119.48352
2026-01-05T17:20:52.801741199,366.0,18.0,807.0,26.0,-30.0,1.0,50.0,-173.50266,300.5154,119.48352
2026-01-05T17:20:52.801741199,366.0,18.0,807.0,26.25,-30.0,1.0,50.0,-173.50266,300.5154,119.48352
2026-01-05T17:20:52.801741199,366.0,18.0,807.0,26.25,-30.0,1.0,50.0,-174.04335,301.45193,113.10022
2026-01-05T17:20:52.894512256,366.0,18.0,807.0,26.25,-30.0,1.0,50.0,-174.04335,301.45193,113.10022
2026-01-05T17:20:52.894512256,366.0,17.0,807.0,26.25,-30.0,1.0,50.0,-174.04335,301.45193,113.10022
2026-01-05T17:20:52.894512256,365.0,17.0,807.0,26.25,-30.0,1.0,50.0,-174.04335,301.45193,113.10022
2026-01-05T17:20:52.894512256,365.0,17.0,834.0,26.25,-30.0,1.0,50.0,-174.04335,301.45193,113.10022
2026-01-05T17:20:52.894512256,365.0,17.0,834.0,26.0,-30.0,1.0,50.0,-174.04335,301.45193,113.10022
2026-01-05T17:20:52.894512256,365.0,17.0,834.0,26.0,-30.0,1.0,50.0,-174.52562,302.28723,106.71567
2026-01-05T17:20:52.987293206,365.0,17.0,834.0,26.0,-30.0,1.0,50.0,-174.52562,302.28723,106.71567
2026-01-05T17:20:52.987293206,365.0,16.0,834.0,26.0,-30.0,1.0,50.0,-174.52562,302.28723,106.71567
2026-01-05T17:20:52.987293206,367.0,16.0,834.0,26.0,-30.0,1.0,50.0,-174.52562,302.28723,106.71567
2026-01-05T17:20:52.987293206,367.0,16.0,850.0,26.0,-30.0,1.0,50.0,-174.52562,302.28723,106.71567
2026-01-05T17:20:52.987293206,367.0,16.0,850.0,26.0,-30.0,1.0,50.0,-174.52562,302.28723,106.71567
2026-01-05T17:20:52.987293206,367.0,16.0,850.0,26.0,-30.0,1.0,50.0,-176.39153,305.51907,101.15891
2026-01-05T17:20:53.080092604,367.0,16.0,850.0,26.0,-30.0,1.0,50.0,-176.39153,305.51907,101.15891
2026-01-05T17:20:53.080092604,367.0,15.0,850.0,26.0,-30.0,1.0,50.0,-176.39153,305.51907,101.15891
2026-01-05T17:20:53.080092604,359.0,15.0,850.0,26.0,-30.0,1.0,50.0,-176.39153,305.51907,101.15891
2026-01-05T17:20:53.080092604,359.0,15.0,863.0,26.0,-30.0,1.0,50.0,-176.39153,305.51907,101.15891
2026-01-05T17:20:53.080092604,359.0,15.0,863.0,26.0,-30.0,1.0,50.0,-176.39153,305.51907,101.15891
2026-01-05T17:20:53.080092604,359.0,15.0,863.0,26.0,-30.0,1.0,50.0,-173.38368,300.30936,92.91604
2026-01-05T17:20:53.172878689,359.0,15.0,863.0,26.0,-30.0,1.0,50.0,-173.38368,300.30936,92.91604
2026-01-05T17:20:53.172878689,359.0,14.0,863.0,26.0,-30.0,1.0,50.0,-173.38368,300.30936,92.91604
2026-01-05T17:20:53.172878689,361.0,14.0,863.0,26.0,-30.0,1.0,50.0,-173.38368,300.30936,92.91604
2026-01-05T17:20:53.172878689,361.0,14.0,889.0,26.0,-30.0,1.0,50.0,-173.38368,300.30936,92.91604
2026-01-05T17:20:53.172878689,361.0,14.0,889.0,26.0,-30.0,1.0,50.0,-173.38368,300.30936,92.91604
2026-01-05T17:20:53.172878689,361.0,14.0,889.0,26.0,-30.0,1.0,50.0,-175.13838,303.34857,87.33381
2026-01-05T17:20:53.265638117,361.0,14.0,889.0,26.0,-30.0,1.0,50.0,-175.13838,303.34857,87.33381
2026-01-05T17:20:53.265638117,361.0,13.0,889.0,26.0,-30.0,1.0,50.0,-175.13838,303.34857,87.33381
2026-01-05T17:20:53.265638117,359.0,13.0,889.0,26.0,-30.0,1.0,50.0,-175.13838,303.34857,87.33381
2026-01-05T17:20:53.265638117,359.0,13.0,921.0,26.0,-30.0,1.0,50.0,-175.13838,303.34857,87.33381
2026-01-05T17:20:53.265638117,359.0,13.0,921.0,26.0,-30.0,1.0,50.0,-175.13838,303.34857,87.33381
2026-01-05T17:20:53.265638117,359.0,13.0,921.0,26.0,-30.0,1.0,50.0,-174.89943,302.9347,80.75743
2026-01-05T17:20:53.358431231,359.0,13.0,921.0,26.0,-30.0,1.0,50.0,-174.89943,302.9347,80.75743
2026-01-05T17:20:53.358431231,359.0,12.0,921.0,26.0,-30.0,1.0,50.0,-174.89943,302.9347,80.75743
2026-01-05T17:20:53.358431231,359.0,12.0,921.0,26.0,-30.0,1.0,50.0,-174.89943,302.9347,80.75743
2026-01-05T17:20:53.358431231,359.0,12.0,946.0,26.0,-30.0,1.0,50.0,-174.89943,302.9347,80.75743
2026-01-05T17:20:53.358431231,359.0,12.0,946.0,26.0,-30.0,1.0,50.0,-174.89943,302.9347,80.75743
2026-01-05T17:20:53.358431231,359.0,12.0,946.0,26.0,-30.0,1.0,50.0,-175.5775,304.10913,74.6403
2026-01-05T17:20:53.451221066,359.0,12.0,946.0,26.0,-30.0,1.0,50.0,-175.5775,304.10913,74.6403
2026-01-05T17:20:53.451221066,359.0,11.0,946.0,26.0,-30.0,1.0,50.0,-175.5775,304.10913,74.6403
2026-01-05T17:20:53.451221066,357.0,11.0,946.0,26.0,-30.0,1.0,50.0,-175.5775,304.10913,74.6403
2026-01-05T17:20:53.451221066,357.0,11.0,982.0,26.0,-30.0,1.0,50.0,-175.5775,304.10913,74.6403
2026-01-05T17:20:53.451221066,357.0,11.0,982.0,26.0,-30.0,1.0,50.0,-175.5775,304.10913,74.6403
2026-01-05T17:20:53.451221066,357.0,11.0,982.0,26.0,-30.0,1.0,50.0,-175.22044,303.4907,68.11881
2026-01-05T17:20:53.544012046,357.0,11.0,982.0,26.0,-30.0,1.0,50.0,-175.22044,303.4907,68.11881
2026-01-05T17:20:53.544012046,357.0,10.0,982.0,26.0,-30.0,1.0,50.0,-175.22044,303.4907,68.11881
2026-01-05T17:20:53.544012046,359.0,10.0,982.0,26.0,-30.0,1.0,50.0,-175.22044,303.4907,68.11881
2026-01-05T17:20:53.544012046,359.0,10.0,984.0,26.0,-30.0,1.0,50.0,-175.22044,303.4907,68.11881
2026-01-05T17:20:53.544012046,359.0,10.0,984.0,26.25,-30.0,1.0,50.0,-175.22044,303.4907,68.11881
2026-01-05T17:20:53.544012046,359.0,10.0,984.0,26.25,-30.0,1.0,50.0,-176.773,306.1798,62.339695
2026-01-05T17:20:53.636790113,359.0,10.0,984.0,26.25,-30.0,1.0,50.0,-176.773,306.1798,62.339695
2026-01-05T17:20:53.636790113,359.0,9.0,984.0,26.25,-30.0,1.0,50.0,-176.773,306.1798,62.339695
2026-01-05T17:20:53.636790113,354.0,9.0,984.0,26.25,-30.0,1.0,50.0,-176.773,306.1798,62.339695
2026-01-05T17:20:53.636790113,354.0,9.0,999.0,26.25,-30.0,1.0,50.0,-176.773,306.1798,62.339695
2026-01-05T17:20:53.636790113,354.0,9.0,999.0,26.0,-30.0,1.0,50.0,-176.773,306.1798,62.339695
2026-01-05T17:20:53.636790113,354.0,9.0,999.0,26.0,-30.0,1.0,50.0,-174.82085,302.79858,55.377804
2026-01-05T17:20:53.729560474,354.0,9.0,999.0,26.0,-30.0,1.0,50.0,-174.82085,302.79858,55.377804
2026-01-05T17:20:53.729560474,354.0,8.0,999.0,26.0,-30.0,1.0,50.0,-174.82085,302.79858,55.377804
2026-01-05T17:20:53.729560474,357.0,8.0,999.0,26.0,-30.0,1.0,50.0,-174.82085,302.79858,55.377804
2026-01-05T17:20:53.729560474,357.0,8.0,991.0,26.0,-30.0,1.0,50.0,-174.82085,302.79858,55.377804
2026-01-05T17:20:53.729560474,357.0,8.0,991.0,26.0,-30.0,1.0,50.0,-174.82085,302.79858,55.377804
2026-01-05T17:20:53.729560474,357.0,8.0,991.0,26.0,-30.0,1.0,50.0,-176.76285,306.16223,49.6848
2026-01-05T17:20:53.822329898,357.0,8.0,991.0,26.0,-30.0,1.0,50.0,-176.76285,306.16223,49.6848
2026-01-05T17:20:53.822329898,357.0,7.0,991.0,26.0,-30.0,1.0,50.0,-176.76285,306.16223,49.6848
2026-01-05T17:20:53.822329898,356.0,7.0,991.0,26.0,-30.0,1.0,50.0,-176.76285,306.16223,49.6848
2026-01-05T17:20:53.822329898,356.0,7.0,1004.0,26.0,-30.0,1.0,50.0,-176.76285,306.16223,49.6848
2026-01-05T17:20:53.822329898,356.0,7.0,1004.0,26.0,-30.0,1.0,50.0,-176.76285,306.16223,49.6848
2026-01-05T17:20:53.822329898,356.0,7.0,1004.0,26.0,-30.0,1.0,50.0,-176.67322,306.007,43.385487
2026-01-05T17:20:53.915104321,356.0,7.0,1004.0,26.0,-30.0,1.0,50.0,-176.67322,306.007,43.385487
2026-01-05T17:20:53.915104321,356.0,6.0,1004.0,26.0,-30.0,1.0,50.0,-176.67322,306.007,43.385487
2026-01-05T17:20:53.915104321,358.0,6.0,1004.0,26.0,-30.0,1.0,50.0,-176.67322,306.007,43.385487
2026-01-05T17:20:53.915104321,358.0,6.0,973.0,26.0,-30.0,1.0,50.0,-176.67322,306.007,43.385487
2026-01-05T17:20:53.915104321,358.0,6.0,973.0,26.0,-30.0,1.0,50.0,-176.67322,306.007,43.385487
2026-01-05T17:20:53.915104321,358.0,6.0,973.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,37.42119
2026-01-05T17:20:54.007959190,358.0,6.0,973.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,37.42119
2026-01-05T17:20:54.007959190,358.0,5.0,973.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,37.42119
2026-01-05T17:20:54.007959190,359.0,5.0,973.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,37.42119
2026-01-05T17:20:54.007959190,359.0,5.0,626.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,37.42119
2026-01-05T17:20:54.007959190,359.0,5.0,626.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,37.42119
2026-01-05T17:20:54.007959190,359.0,5.0,626.0,26.0,-30.0,1.0,50.0,-178.81696,309.72003,31.28891
2026-01-05T17:20:54.101013872,359.0,5.0,626.0,26.0,-30.0,1.0,50.0,-178.81696,309.72003,31.28891
2026-01-05T17:20:54.101013872,359.0,4.0,626.0,26.0,-30.0,1.0,50.0,-178.81696,309.72003,31.28891
2026-01-05T17:20:54.101013872,356.0,4.0,626.0,26.0,-30.0,1.0,50.0,-178.81696,309.72003,31.28891
2026-01-05T17:20:54.101013872,356.0,4.0,814.0,26.0,-30.0,1.0,50.0,-178.81696,309.72003,31.28891
2026-01-05T17:20:54.101013872,356.0,4.0,814.0,26.0,-30.0,1.0,50.0,-178.81696,309.72003,31.28891
2026-01-05T17:20:54.101013872,356.0,4.0,814.0,26.0,-30.0,1.0,50.0,-177.5664,307.55405,24.833303
2026-01-05T17:20:54.194064545,356.0,4.0,814.0,26.0,-30.0,1.0,50.0,-177.5664,307.55405,24.833303
2026-01-05T17:20:54.194064545,356.0,3.0,814.0,26.0,-30.0,1.0,50.0,-177.5664,307.55405,24.833303
2026-01-05T17:20:54.194064545,356.0,3.0,814.0,26.0,-30.0,1.0,50.0,-177.5664,307.55405,24.833303
2026-01-05T17:20:54.194064545,356.0,3.0,1379.0,26.0,-30.0,1.0,50.0,-177.5664,307.55405,24.833303
2026-01-05T17:20:54.194064545,356.0,3.0,1379.0,26.0,-30.0,1.0,50.0,-177.5664,307.55405,24.833303
2026-01-05T17:20:54.194064545,356.0,3.0,1379.0,26.0,-30.0,1.0,50.0,-177.75606,307.8825,18.631601
2026-01-05T17:20:54.287108241,356.0,3.0,1379.0,26.0,-30.0,1.0,50.0,-177.75606,307.8825,18.631601
2026-01-05T17:20:54.287108241,356.0,2.0,1379.0,26.0,-30.0,1.0,50.0,-177.75606,307.8825,18.631601
2026-01-05T17:20:54.287108241,355.0,2.0,1379.0,26.0,-30.0,1.0,50.0,-177.75606,307.8825,18.631601
2026-01-05T17:20:54.287108241,355.0,2.0,1223.0,26.0,-30.0,1.0,50.0,-177.75606,307.8825,18.631601
2026-01-05T17:20:54.287108241,355.0,2.0,1223.0,26.0,-30.0,1.0,50.0,-177.75606,307.8825,18.631601
2026-01-05T17:20:54.287108241,355.0,2.0,1223.0,26.0,-30.0,1.0,50.0,-177.39188,307.25174,12.389321
2026-01-05T17:20:54.380170942,355.0,2.0,1223.0,26.0,-30.0,1.0,50.0,-177.39188,307.25174,12.389321
2026-01-05T17:20:54.380170942,355.0,1.0,1223.0,26.0,-30.0,1.0,50.0,-177.39188,307.25174,12.389321
2026-01-05T17:20:54.380170942,353.0,1.0,1223.0,26.0,-30.0,1.0,50.0,-177.39188,307.25174,12.389321
2026-01-05T17:20:54.380170942,353.0,1.0,999.0,26.0,-30.0,1.0,50.0,-177.39188,307.25174,12.389321
2026-01-05T17:20:54.380170942,353.0,1.0,999.0,26.0,-30.0,1.0,50.0,-177.39188,307.25174,12.389321
2026-01-05T17:20:54.380170942,353.0,1.0,999.0,26.0,-30.0,1.0,50.0,-176.47311,305.6604,6.1606994
2026-01-05T17:20:54.473203027,353.0,1.0,999.0,26.0,-30.0,1.0,50.0,-176.47311,305.6604,6.1606994
2026-01-05T17:20:54.473203027,353.0,0.0,999.0,26.0,-30.0,1.0,50.0,-176.47311,305.6604,6.1606994
2026-01-05T17:20:54.473203027,356.0,0.0,999.0,26.0,-30.0,1.0,50.0,-176.47311,305.6604,6.1606994
2026-01-05T17:20:54.473203027,356.0,0.0,965.0,26.0,-30.0,1.0,50.0,-176.47311,305.6604,6.1606994
2026-01-05T17:20:54.473203027,356.0,0.0,965.0,26.25,-30.0,1.0,50.0,-176.47311,305.6604,6.1606994
2026-01-05T17:20:54.473203027,356.0,0.0,965.0,26.25,-30.0,1.0,50.0,-178.0,308.30502,0.0
2026-01-05T17:20:54.566350961,356.0,0.0,965.0,26.25,-30.0,1.0,50.0,-178.0,308.30502,0.0
2026-01-05T17:20:54.566350961,356.0,-1.0,965.0,26.25,-30.0,1.0,50.0,-178.0,308.30502,0.0
2026-01-05T17:20:54.566350961,354.0,-1.0,965.0,26.25,-30.0,1.0,50.0,-178.0,308.30502,0.0
2026-01-05T17:20:54.566350961,354.0,-1.0,938.0,26.25,-30.0,1.0,50.0,-178.0,308.30502,0.0
2026-01-05T17:20:54.566350961,354.0,-1.0,938.0,26.0,-30.0,1.0,50.0,-178.0,308.30502,0.0
2026-01-05T17:20:54.566350961,354.0,-1.0,938.0,26.0,-30.0,1.0,50.0,-176.97304,306.52628,-6.1781516
2026-01-05T17:20:54.659397313,354.0,-1.0,938.0,26.0,-30.0,1.0,50.0,-176.97304,306.52628,-6.1781516
2026-01-05T17:20:54.659397313,354.0,-2.0,938.0,26.0,-30.0,1.0,50.0,-176.97304,306.52628,-6.1781516
2026-01-05T17:20:54.659397313,356.0,-2.0,938.0,26.0,-30.0,1.0,50.0,-176.97304,306.52628,-6.1781516
2026-01-05T17:20:54.659397313,356.0,-2.0,936.0,26.0,-30.0,1.0,50.0,-176.97304,306.52628,-6.1781516
2026-01-05T17:20:54.659397313,356.0,-2.0,936.0,26.0,-30.0,1.0,50.0,-176.97304,306.52628,-6.1781516
2026-01-05T17:20:54.659397313,356.0,-2.0,936.0,26.0,-30.0,1.0,50.0,-177.89157,308.11725,-12.42422
2026-01-05T17:20:54.752409977,356.0,-2.0,936.0,26.0,-30.0,1.0,50.0,-177.89157,308.11725,-12.42422
2026-01-05T17:20:54.752409977,356.0,-3.0,936.0,26.0,-30.0,1.0,50.0,-177.89157,308.11725,-12.42422
2026-01-05T17:20:54.752409977,357.0,-3.0,936.0,26.0,-30.0,1.0,50.0,-177.89157,308.11725,-12.42422
2026-01-05T17:20:54.752409977,357.0,-3.0,940.0,26.0,-30.0,1.0,50.0,-177.89157,308.11725,-12.42422
2026-01-05T17:20:54.752409977,357.0,-3.0,940.0,26.0,-30.0,1.0,50.0,-177.89157,308.11725,-12.42422
2026-01-05T17:20:54.752409977,357.0,-3.0,940.0,26.0,-30.0,1.0,50.0,-178.25537,308.74734,-18.683937
2026-01-05T17:20:54.845485538,357.0,-3.0,940.0,26.0,-30.0,1.0,50.0,-178.25537,308.74734,-18.683937
2026-01-05T17:20:54.845485538,357.0,-4.0,940.0,26.0,-30.0,1.0,50.0,-178.25537,308.74734,-18.683937
2026-01-05T17:20:54.845485538,357.0,-4.0,940.0,26.0,-30.0,1.0,50.0,-178.25537,308.74734,-18.683937
2026-01-05T17:20:54.845485538,357.0,-4.0,938.0,26.0,-30.0,1.0,50.0,-178.25537,308.74734,-18.683937
2026-01-05T17:20:54.845485538,357.0,-4.0,938.0,26.0,-30.0,1.0,50.0,-178.25537,308.74734,-18.683937
2026-01-05T17:20:54.845485538,357.0,-4.0,938.0,26.0,-30.0,1.0,50.0,-178.06519,308.41794,-24.90306
2026-01-05T17:20:54.938518768,357.0,-4.0,938.0,26.0,-30.0,1.0,50.0,-178.06519,308.41794,-24.90306
2026-01-05T17:20:54.938518768,357.0,-5.0,938.0,26.0,-30.0,1.0,50.0,-178.06519,308.41794,-24.90306
2026-01-05T17:20:54.938518768,356.0,-5.0,938.0,26.0,-30.0,1.0,50.0,-178.06519,308.41794,-24.90306
2026-01-05T17:20:54.938518768,356.0,-5.0,925.0,26.0,-30.0,1.0,50.0,-178.06519,308.41794,-24.90306
2026-01-05T17:20:54.938518768,356.0,-5.0,925.0,26.0,-30.0,1.0,50.0,-178.06519,308.41794,-24.90306
2026-01-05T17:20:54.938518768,356.0,-5.0,925.0,26.0,-30.0,1.0,50.0,-177.32266,307.13187,-31.027443
2026-01-05T17:20:55.031638610,356.0,-5.0,925.0,26.0,-30.0,1.0,50.0,-177.32266,307.13187,-31.027443
2026-01-05T17:20:55.031638610,356.0,-6.0,925.0,26.0,-30.0,1.0,50.0,-177.32266,307.13187,-31.027443
2026-01-05T17:20:55.031638610,358.0,-6.0,925.0,26.0,-30.0,1.0,50.0,-177.32266,307.13187,-31.027443
2026-01-05T17:20:55.031638610,358.0,-6.0,706.0,26.0,-30.0,1.0,50.0,-177.32266,307.13187,-31.027443
2026-01-05T17:20:55.031638610,358.0,-6.0,706.0,26.0,-30.0,1.0,50.0,-177.32266,307.13187,-31.027443
2026-01-05T17:20:55.031638610,358.0,-6.0,706.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,-37.42119
2026-01-05T17:20:55.124719151,358.0,-6.0,706.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,-37.42119
2026-01-05T17:20:55.124719151,358.0,-7.0,706.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,-37.42119
2026-01-05T17:20:55.124719151,360.0,-7.0,706.0,26.0,-30.0,1.0,50.0,-178.01942,308.33868,-37.42119
